,Date,User,Tweet
235,2020-11-21 17:47:12+00:00,elonmusk,@heydave7 @philwhln Tesla is a vehicle for creating &amp; producing many useful products
236,2020-11-21 17:38:56+00:00,elonmusk,@NASASpaceflight Largest cast titanium part in the world. No heat shielding needed.
237,2020-11-21 17:34:45+00:00,elonmusk,Landing at Vandenberg AFB in California https://t.co/46J2GcCjP0
238,2020-11-21 17:29:57+00:00,elonmusk,"@tobyliiiiiiiiii @SpaceX @NASA @NASA_LSP @NASAJPL @esa Actually, off to the side (so it doesn’t take out the launch mount in bad landing), but with the same arm used to pick up the ship"
239,2020-11-21 17:28:32+00:00,elonmusk,@tobyliiiiiiiiii @SpaceX @NASA @NASA_LSP @NASAJPL @esa Where it should be!
240,2020-11-21 16:33:40+00:00,elonmusk,"@philwhln @heydave7 Because I am not an investor. Tesla is definitely not the only good company, but investing is not what I do. But I always put my own money into companies I help create, otherwise it’d be wrong to ask others to do so."
241,2020-11-21 16:30:40+00:00,elonmusk,"Well, almost anything https://t.co/FFPVDsqruC"
242,2020-11-21 14:44:07+00:00,elonmusk,Quite the day ahead https://t.co/apZNgmo0k7
243,2020-11-21 06:19:36+00:00,elonmusk,@NASAaero @LockheedMartin Now *this* is what you’d call pointy!
244,2020-11-21 04:43:51+00:00,elonmusk,@cleantechnica Cool
245,2020-11-21 04:36:51+00:00,elonmusk,"@Astro_Fonseca @Space_Station @wonderofscience @VirtualAstro They’re moving at ~25 times the speed of sound, but it feels like nothing"
246,2020-11-21 03:31:02+00:00,elonmusk,@WorldAndScience https://t.co/XAJaN4j9ZR
247,2020-11-20 20:06:46+00:00,elonmusk,@vicentes @EvaFoxU @PPathole @mirojurcevic @TashaARK @Space_Station There will always be upgrades
248,2020-11-20 20:00:35+00:00,elonmusk,@EvaFoxU @PPathole @mirojurcevic @TashaARK @Space_Station It will be better than human vision by quite a margin
249,2020-11-20 19:57:48+00:00,elonmusk,@enn_nafnlaus @mirojurcevic @TashaARK @Space_Station Reality looks like a strange ghost-world at radar wavelengths. Almost everything except metal is translucent.
250,2020-11-20 19:55:10+00:00,elonmusk,@PPathole @mirojurcevic @TashaARK @Space_Station Exactly
251,2020-11-20 18:03:45+00:00,elonmusk,"@mirojurcevic @TashaARK This is a misperception. SpaceX developed &amp; continues to use lidar for Dragon docking with @Space_Station. 

Just pointless imo for self-driving. If you’re going to do active photon generation, use an occlusion penetrating wavelength, like precision radar at ~4mm."
252,2020-11-20 17:55:42+00:00,elonmusk,@PhilippeCROIZON @SpaceX One day we will fly you on Starship
253,2020-11-20 16:02:44+00:00,elonmusk,@Peter_J_Beck Well done!
254,2020-11-20 15:49:13+00:00,elonmusk,"@hisdirtremoves @SpaceX I can’t comment on turbopump internal details, but you’re roughly in the ballpark. Wow, rocket turbopumps, especially if oxygen-rich, are insanely hard! Arguably, the hardest mechanical/fluids/combustion problem known to exist."
255,2020-11-20 15:43:39+00:00,elonmusk,"@TashaARK To be clear, this was just an XPeng problem. Other companies in China have not done this."
256,2020-11-20 15:24:26+00:00,elonmusk,"@IsaacLatterell @TashaARK @karpathy Andrej is awesome, but it should be said that we have a very talented Autopilot/AI team at Tesla. Too much credit comes to me &amp; Andrej."
257,2020-11-20 15:20:10+00:00,elonmusk,"@spacetouristuk @TashaARK Yeah. They stole Apple’s code too.
https://t.co/gy4DT7Pq9N"
258,2020-11-20 15:14:03+00:00,elonmusk,@TashaARK They have an old version of our software &amp; don’t have our NN inference computer
259,2020-11-20 02:51:15+00:00,elonmusk,@levie Wild times!
260,2020-11-20 02:46:39+00:00,elonmusk,@RocketLab Congrats!
261,2020-11-20 01:10:49+00:00,elonmusk,@slashdot .@TheOnion
262,2020-11-19 21:04:15+00:00,elonmusk,@ID_AA_Carmack Yup
263,2020-11-19 21:02:15+00:00,elonmusk,"@flcnhvy Change out a few parts, otherwise fine"
264,2020-11-19 17:56:28+00:00,elonmusk,@Forbes Caution strongly advised with SPACs
265,2020-11-19 17:02:49+00:00,elonmusk,@AdamKIotz @Suvitruf @archillect Sure
266,2020-11-19 15:36:29+00:00,elonmusk,@Suvitruf @archillect Haha sexy cropping champion of all time
267,2020-11-19 15:17:04+00:00,elonmusk,"@tweetmenima @teslaownerssv If next week’s release looks good, we will widen beta"
268,2020-11-19 15:14:05+00:00,elonmusk,"@justpaulinelol @teslaownerssv Unfortunately, there are too many rules around liquor distribution, even in the US. However, we will be selling the lightning bottle &amp; shot glasses worldwide."
269,2020-11-19 15:11:03+00:00,elonmusk,"@teslaownerssv Next week’s release is special. Lot of fundamental improvements, both important bug fixes &amp; entire new areas of functionality."
270,2020-11-19 05:24:26+00:00,elonmusk,@westcoastbill @SpaceX 13 years &amp; $11 billion … wow
271,2020-11-19 03:31:56+00:00,elonmusk,@OwenSparks_ @flcnhvy @Tesla Safety is our primary design goal
272,2020-11-19 01:22:22+00:00,elonmusk,@PPathole @AstroJordy @flcnhvy Fully
273,2020-11-18 23:47:04+00:00,elonmusk,@Astronomiaum Let the Martians decide their own future
274,2020-11-18 23:34:26+00:00,elonmusk,@shifthappends @Tesla A lot of my brain space is spent dealing with both units!
275,2020-11-18 23:29:52+00:00,elonmusk,"@Astronomiaum Terraforming will be too slow to be relevant in our lifetime. However, we can establish a human base there in our lifetime. At least a future spacefaring civilization – discovering our ruins – will be impressed humans got that far."
276,2020-11-18 18:30:16+00:00,elonmusk,@PPathole @xDreamCoding @garyblack00 That is certainly the intention!
277,2020-11-18 17:34:50+00:00,elonmusk,@xDreamCoding @garyblack00 https://t.co/fREZwjCwNa
278,2020-11-18 17:31:40+00:00,elonmusk,@garyblack00 The only publicly traded stock I own is Tesla
279,2020-11-18 17:31:01+00:00,elonmusk,"@garyblack00 Wise words from Bogle. The point of companies is products &amp; services. They have no point in &amp; of themselves, nor do these indices. Buy &amp; hold stock in companies where you love the product roadmap, sell where you don’t.
https://t.co/yHVQJXTahn"
280,2020-11-18 16:45:53+00:00,elonmusk,"@teslaownerssv @AstroJordy @flcnhvy No, just a mild cold. Same with my bro. Def had cov2 though. Pc&lt;20 means viral load of &gt;10 million per mL."
281,2020-11-18 16:42:36+00:00,elonmusk,"@Astronomiaum Life in glass domes at first. Eventually, terraformed to support life, like Earth."
282,2020-11-18 16:29:29+00:00,elonmusk,@AstroJordy @flcnhvy Yeah
283,2020-11-18 16:09:50+00:00,elonmusk,"@Daywalker_xD @Astronomiaum I was going to say “Sim!”, but that seemed too obvious haha"
284,2020-11-18 15:44:23+00:00,elonmusk,@Astronomiaum Deveras!
285,2020-11-18 08:29:05+00:00,elonmusk,"@flcnhvy And cases with high (non-infectious) Ct should quarantine for a few days, while getting another test. Second test determines whether they’re just beginning to get ill or are on the long tail afterwards, where viral fragments exist, but person is not infectious."
286,2020-11-18 08:10:13+00:00,elonmusk,@tobyliiiiiiiiii So many things you want &amp; some you didn’t know you wanted
287,2020-11-18 07:43:46+00:00,elonmusk,@nichegamer Maybe a little Mercy … https://t.co/9iE40HOihr
288,2020-11-18 07:41:37+00:00,elonmusk,Tesla holiday software release is 🔥🔥
289,2020-11-18 07:37:39+00:00,elonmusk,@StaceyR28715306 @Maisie_Williams 😏
290,2020-11-18 07:09:54+00:00,elonmusk,Cobra Kai is a deep cut
291,2020-11-18 07:02:30+00:00,elonmusk,@archillect It’s all cake &amp; someone took a bite
292,2020-11-18 06:42:59+00:00,elonmusk,@nichegamer There is such a thing as too much sentience
293,2020-11-17 22:07:17+00:00,elonmusk,Deus ex machine learning https://t.co/5ZSYalVczx
294,2020-11-17 21:02:30+00:00,elonmusk,"@peterrhague It’s designed to make life multiplanetary, otherwise extreme overkill for mere Earth sector activity! 

Starship fleet mass to orbit per year will be more than 1000 times all current Earth rockets combined, including Falcon. Necessary, for a city on Mars."
295,2020-11-17 20:02:15+00:00,elonmusk,@Kristennetten @royalsociety More like he gave it his blessing. It was sort of a groundswell of those who believed in the scientific method in London.
296,2020-11-17 19:20:28+00:00,elonmusk,Nullius in Verba @royalsociety
297,2020-11-17 18:48:50+00:00,elonmusk,@westcoastbill Indeed
298,2020-11-17 18:45:21+00:00,elonmusk,@ReflexFunds @nickidk4 @pcgamer Dojo/Doge
299,2020-11-17 18:43:41+00:00,elonmusk,"@PPathole @Erdayastronaut @rweb11742 Yeah, looks like marginal cost of launch will be less than $1M for more than 100 tons to orbit, so it’s mostly about fixed costs divided by launches per year"
300,2020-11-17 18:38:15+00:00,elonmusk,@speculawyer @Erdayastronaut @rweb11742 Exactly
301,2020-11-17 18:28:52+00:00,elonmusk,"@Erdayastronaut @rweb11742 Merlin is a strong local maximum design, but kerosene is suboptimal fuel, no matter what you do. 

What matters is cost per ton to Mars. CH4 is the only choice imo. Important: O2/CH4 allows OF ratio of ~3.5 vs ~2.5 for kerosene, so ~78% of propellant is oxygen."
302,2020-11-17 17:32:54+00:00,elonmusk,"@parstalberg @josh_bickett @ICannot_Enough @Erdayastronaut @rweb11742 Yes, but from a visiting American. Ah, the irony is just too much!!"
303,2020-11-17 17:10:30+00:00,elonmusk,"@josh_bickett @ICannot_Enough @Erdayastronaut @rweb11742 Yeah, PCR Ct was unequivocal at &lt;20. Doesn’t matter what method you use at that low a cycle threshold."
304,2020-11-17 17:08:01+00:00,elonmusk,@flcnhvy @LUGG4S1 @pcgamer Maybe making some notable changes. Will wait until figurative &amp; literal dust settles.
305,2020-11-17 17:05:37+00:00,elonmusk,"@ICannot_Enough @Erdayastronaut @rweb11742 Pretty close. Definitely feel 💯 if I take DayQuil. Frankly, this was one of the mildest cold/flu experiences I’ve ever had."
306,2020-11-17 16:54:09+00:00,elonmusk,@LUGG4S1 @pcgamer Avionics cables moving to steel pipe shields &amp; adding water-cooled steel pipes to test pad
307,2020-11-17 16:49:43+00:00,elonmusk,"@LUGG4S1 @pcgamer About 2 secs after starting engines, martyte covering concrete below shattered, sending blades of hardened rock into engine bay. One rock blade severed avionics cable, causing bad shutdown of Raptor."
308,2020-11-17 16:42:19+00:00,elonmusk,@Erdayastronaut @rweb11742 The most amazing thing about rocket engines is that they *sometimes* don’t blow up! The amount of power going through them boggles the mind.
309,2020-11-17 16:33:09+00:00,elonmusk,@pcgamer We should just count the atoms at this point
310,2020-11-17 16:20:08+00:00,elonmusk,"@DJSnM @Erdayastronaut @CharlesNOtrumps @rweb11742 Absolutely. Production/testing of rocket engines is over 90% of the problem. This is true in general. For cars, production is over 99% of the problem. That 1% inspiration is very important, but it’s less than 1% of the pain."
311,2020-11-17 16:10:22+00:00,elonmusk,@Erdayastronaut @CharlesNOtrumps @rweb11742 Our first Merlin engine design was really bad tbh. Nothing worked well &amp; some parts didn’t work at all. 18 years later &amp; thousands of upgrades make it a great GG cycle engine.
312,2020-11-17 15:58:51+00:00,elonmusk,@billhuang688 @JohnnaCrider1 @timmerenginerd @jack Maybe *I* just love irony haha
313,2020-11-17 15:57:41+00:00,elonmusk,"@GreenIsClutch @JohnnaCrider1 @timmerenginerd @jack They’re on their way! Hopefully, more Teslaquila next month."
314,2020-11-17 15:54:47+00:00,elonmusk,@ChrisG_NSF Special permission received from Stonecutters Guild! https://t.co/SW5RBm1sRB
315,2020-11-17 15:46:44+00:00,elonmusk,@JohnnaCrider1 @timmerenginerd @jack Fate 🖤 Irony
316,2020-11-17 15:41:36+00:00,elonmusk,@jack Well said.
317,2020-11-17 06:54:03+00:00,elonmusk,"@trylolli @Maisie_Williams 👻 💵 
https://t.co/UWerAhxUev"
318,2020-11-17 05:15:10+00:00,elonmusk,"@Erdayastronaut @rweb11742 Damn, that’s not easy! I spent quite a bit of time looking at Russian/Ukrainian engines. They’re good."
319,2020-11-17 04:37:18+00:00,elonmusk,@PPathole @michaelmina_lab Yes
320,2020-11-16 22:02:51+00:00,elonmusk,@Maisie_Williams 🎶 Toss a bitcoin to ur Witcher 🎶
321,2020-11-16 21:34:57+00:00,elonmusk,@Kristennetten 😉
322,2020-11-16 19:46:00+00:00,elonmusk,"@WhatsupFranks @michaelmina_lab CureVac, Moderna &amp; a few others. Tesla makes the machine CureVac uses to go from known gene sequence to trillions of lipid-coated mRNA strands."
323,2020-11-16 19:37:38+00:00,elonmusk,@michaelmina_lab Creating synthetic mRNA for cures/vaccines is the future of medicine imo. Turns it (mostly) into a software &amp; modeling problem.
324,2020-11-16 19:29:04+00:00,elonmusk,@gaertner_anne @Neuro_Skeptic @DresdenTea @judith_herbers Haha
325,2020-11-16 19:20:08+00:00,elonmusk,@michaelmina_lab Great thread
326,2020-11-16 19:07:06+00:00,elonmusk,"@SamTalksTesla I’m ok, thanks for asking. No symptoms for past few days, apart from fatigue. Unless something changes, would have to say that it simply felt like a mild cold."
327,2020-11-16 01:09:01+00:00,elonmusk,♥️
328,2020-11-16 00:23:02+00:00,elonmusk,Launch in 5 minutes
329,2020-11-16 00:13:05+00:00,elonmusk,"@flcnhvy Yeah, with cooling channels integrated into the chamber walls"
330,2020-11-16 00:00:41+00:00,elonmusk,"The same propellant is used either for abort or for orbital maneuvering, as one use obviates the other"
331,2020-11-15 23:58:27+00:00,elonmusk,"Dragon can also hover &amp; land propulsively, but we use the parachutes for maximum safety https://t.co/Mr7VFIQwWf"
332,2020-11-15 23:55:43+00:00,elonmusk,"Thrusters are integrated with spacecraft, enabling abort capability all the way to abort for increased safety https://t.co/KrOHKOr6AE"
333,2020-11-15 16:02:04+00:00,elonmusk,@tboneagnoobs Ok
334,2020-11-15 14:51:24+00:00,elonmusk,"@KlotzAdam @PPathole @AstroJordy @erujabidi Yeah, I feel pretty normal. No symptoms right now. Last week, I had symptoms of a minor cold. I’ve had some brutal flu/cold experiences, but this was mild &amp; hopefully over."
335,2020-11-15 14:44:50+00:00,elonmusk,"@PPathole @AstroJordy @erujabidi Doing tests from several different labs, same time of day, administered by RN &amp; am requesting N1 gene PCR cycle threshold. There is no official standard for PCR testing. Not sure people realize this."
336,2020-11-15 14:21:29+00:00,elonmusk,"@PPathole @Mario_Livio Both obv insanely great, too bad they had this pointless argument"
337,2020-11-15 14:13:45+00:00,elonmusk,Astronaut launch today! https://t.co/3FAzZGss8c
338,2020-11-15 06:39:49+00:00,elonmusk,@Mario_Livio No kids though
339,2020-11-15 05:39:26+00:00,elonmusk,@Mario_Livio Hell of a wig collection too
340,2020-11-15 03:37:19+00:00,elonmusk,@michaelmina_lab It would be great if labs could give people this level of granular feedback in their results
341,2020-11-15 02:52:28+00:00,elonmusk,Worth reading this thread if you’re curious about rona testing https://t.co/FA6kD61eBA
342,2020-11-15 02:39:19+00:00,elonmusk,"@stonkmanup @michaelmina_lab They should be imo. If you get a blood pressure test, they tell you the number, not just if it’s high/not-high. There is not a clear consensus on what Ct value of what cov2 gene constitutes “positive”."
343,2020-11-15 00:42:50+00:00,elonmusk,"@AstroJordy @erujabidi A little up &amp; down. Feels just like a regular cold, but more body achy &amp; cloudy head than coughing/sneezing. DayQuil rocks."
344,2020-11-15 00:37:50+00:00,elonmusk,"@michaelmina_lab In your opinion, at what Ct number for the cov2 N1 gene should a PCR test probably be regarded as positive? If I’m asking the wrong question, what is a better question?"
345,2020-11-14 23:49:24+00:00,elonmusk,@michaelmina_lab @stendeck77 !
346,2020-11-14 23:09:27+00:00,elonmusk,"@teslaownerssv Cool, but please be super cautious. Expect two steps forward, one back. Lot of new code was merged."
347,2020-11-14 22:43:18+00:00,elonmusk,@austinbarnard45 Just a scratch. We can buff it out.
348,2020-11-14 22:42:35+00:00,elonmusk,"@erujabidi Am getting wildly different results from different labs, but most likely I have a moderate case of covid. My symptoms are that of a minor cold, which is no surprise, since a coronavirus is a type of cold."
349,2020-11-14 21:33:02+00:00,elonmusk,@WhatsupFranks @lexfridman NPCs all the way up
350,2020-11-14 20:25:34+00:00,elonmusk,@lexfridman Ahem
351,2020-11-14 20:13:06+00:00,elonmusk,Unless you’re on DMT
352,2020-11-14 20:11:13+00:00,elonmusk,"Laws of thermodynamics:
1. You can’t win
2. You can’t break even
3. You can’t stop playing"
353,2020-11-14 19:51:56+00:00,elonmusk,Shakes fist at entropy
354,2020-11-14 16:10:16+00:00,elonmusk,@RealNattastic Big expansion of beta program in 6 to 8 weeks!
355,2020-11-14 08:45:04+00:00,elonmusk,"@robintosh_nunez @PPathole Interesting. My Thursday night saliva sample came back today with N1 gene (unique to cov2) showing at cycle 26 &amp; N3 (generic sars) at 24. I get results of today’s test tomorrow. Almost no symptoms today, so hopefully better results."
356,2020-11-14 08:26:05+00:00,elonmusk,@ICannot_Enough @JohnnaCrider1 What’s honey?
357,2020-11-14 06:33:48+00:00,elonmusk,@slashdot Feels that way
358,2020-11-14 06:24:19+00:00,elonmusk,@WhatsupFranks @bluemoondance74 @StephenKing This seems accurate
